"depth","temperature","q_temperature","salinity","q_salinity","sigma_theta","q_sigma_theta","fluorescence","q_fluorescence","oxygen_mll","q_oxygen_mll","oxygen_sat","q_oxygen_sat","par","q_par","oxygen_winkler","q_oxygen_winkler","nh4","q_nh4","no3","q_no3","no2","q_no2","po4","q_po4","sioh4","q_sioh4","poc","q_poc","pon","q_pon","spm","q_spm","ph","q_ph","chla","q_chla","phaeo","q_phaeo","pn","q_pn","delta15n","q_delta15n","pc","q_pc","delta13c","q_delta13c","cn_ratio","q_cn_ratio","date_time"
75,12.8,"2",38.135,"2",28.867,"2",NA,"9",NA,"9",81.28,"2",NA,"9",5.596,"2",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",0.689,"2",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",2006-02-07 09:00:00
1,12.777,"2",38.183,"2",28.907,"2",NA,"9",NA,"9",79.97,"2",NA,"9",5.522,"21",NA,"9",2.009,"2",0.121,"2",0.032,"2",2.357,"2",78.5,"2",12.5,"2",2.07,"2",NA,"9",0.318,"2",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",2006-02-14 09:00:00
10,12.775,"2",38.183,"2",28.908,"2",NA,"9",NA,"9",80.24,"2",NA,"9",5.545,"2",NA,"9",1.934,"2",0.102,"2",0.028,"2",1.903,"2",NA,"9",NA,"9",NA,"9",NA,"9",0.333,"2",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",2006-02-14 09:00:00
20,12.779,"2",38.183,"2",28.908,"2",NA,"9",NA,"9",80.13,"2",NA,"9",5.533,"2",NA,"9",1.821,"2",0.092,"2",0.028,"2",2.21,"2",NA,"9",NA,"9",NA,"9",NA,"9",0.333,"2",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",2006-02-14 09:00:00
30,12.781,"2",38.185,"2",28.909,"2",NA,"9",NA,"9",80.07,"2",NA,"9",5.543,"2",NA,"9",1.984,"2",0.092,"2",0.021,"2",2.394,"2",NA,"9",NA,"9",NA,"9",NA,"9",0.333,"2",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",2006-02-14 09:00:00
50,12.786,"2",38.186,"2",28.909,"2",NA,"9",NA,"9",80.06,"2",NA,"9",5.552,"21",NA,"9",2.015,"2",0.115,"2",0.026,"2",2.179,"2",56.8,"2",14.4,"2",2.06,"2",NA,"9",0.333,"2",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",2006-02-14 09:00:00
75,12.813,"2",38.194,"2",28.911,"2",NA,"9",NA,"9",79.72,"2",NA,"9",5.534,"2",NA,"9",1.987,"2",0.089,"2",0.018,"2",1.721,"2",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",2006-02-14 09:00:00
1,12.736,"2",38.249,"2",28.967,"2",NA,"9",NA,"9",78.62,"2",NA,"9",5.456,"21",NA,"9",3.089,"2",0.124,"2",0.071,"2",1.985,"2",NA,"1",NA,"1",1.15,"2",NA,"9",0.489,"2",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",2006-02-23 09:00:00
10,12.733,"2",38.249,"2",28.968,"2",NA,"9",NA,"9",78.69,"2",NA,"9",5.448,"2",NA,"9",3.09,"2",0.123,"2",0.074,"2",1.841,"2",NA,"9",NA,"9",NA,"9",NA,"9",0.499,"2",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",2006-02-23 09:00:00
20,12.743,"2",38.249,"2",28.967,"2",NA,"9",NA,"9",78.91,"2",NA,"9",5.44,"2",NA,"9",3.09,"2",0.123,"2",0.071,"2",1.719,"2",NA,"9",NA,"9",NA,"9",NA,"9",0.533,"2",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",2006-02-23 09:00:00
30,12.737,"2",38.249,"2",28.967,"2",NA,"9",NA,"9",78.7,"2",NA,"9",5.446,"2",NA,"9",3.168,"2",0.126,"2",0.074,"2",1.995,"2",NA,"9",NA,"9",NA,"9",NA,"9",0.489,"2",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",2006-02-23 09:00:00
50,12.75,"2",38.253,"2",28.969,"2",NA,"9",NA,"9",78.92,"2",NA,"9",5.444,"21",NA,"9",3.217,"2",0.132,"2",0.08,"2",1.937,"2",NA,"1",NA,"1",1.26,"2",NA,"9",0.418,"2",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",2006-02-23 09:00:00
75,12.751,"2",38.253,"2",28.969,"2",NA,"9",NA,"9",78.7,"2",NA,"9",5.443,"2",NA,"9",3.049,"2",0.123,"2",0.071,"2",1.841,"2",NA,"9",NA,"9",NA,"9",NA,"9",0.467,"2",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",2006-02-23 09:00:00
1,12.673,"2",38.222,"2",28.959,"2",NA,"9",NA,"9",80.02,"2",NA,"9",5.483,"21",NA,"9",3.198,"2",0.137,"2",0.038,"2",2.075,"2",NA,"1",NA,"1",2.1,"2",NA,"9",0.404,"2",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",2006-02-28 09:00:00
10,12.701,"2",38.231,"2",28.96,"2",NA,"9",NA,"9",79.42,"2",NA,"9",5.466,"2",NA,"9",2.665,"2",0.142,"2",0.05,"2",1.964,"2",NA,"9",NA,"9",NA,"9",NA,"9",0.415,"2",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",2006-02-28 09:00:00
20,12.699,"2",38.23,"2",28.96,"2",NA,"9",NA,"9",79.48,"2",NA,"9",5.459,"2",NA,"9",2.637,"2",0.129,"2",0.06,"2",1.701,"2",NA,"9",NA,"9",NA,"9",NA,"9",0.321,"2",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",2006-02-28 09:00:00
30,12.719,"2",38.236,"2",28.962,"2",NA,"9",NA,"9",79.17,"2",NA,"9",5.457,"2",NA,"9",2.996,"2",0.136,"2",0.057,"2",1.484,"2",NA,"9",NA,"9",NA,"9",NA,"9",0.308,"2",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",2006-02-28 09:00:00
50,12.744,"2",38.245,"2",28.964,"2",NA,"9",NA,"9",78.87,"2",NA,"9",5.443,"21",NA,"9",3.023,"2",0.136,"2",0.064,"2",2.031,"2",NA,"1",NA,"1",2.68,"2",NA,"9",0.281,"2",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",2006-02-28 09:00:00
75,12.777,"2",38.262,"2",28.971,"2",NA,"9",NA,"9",78.18,"2",NA,"9",5.415,"2",NA,"9",3.127,"2",0.126,"2",0.081,"2",1.841,"2",NA,"9",NA,"9",NA,"9",NA,"9",0.244,"2",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",2006-02-28 09:00:00
1,12.61,"2",38.215,"2",28.966,"2",NA,"9",NA,"9",82.07,"2",NA,"9",5.626,"21",NA,"9",2.913,"2",0.165,"2",0.062,"2",1.53,"2",80.9,"2",5.9,"2",1.4,"2",NA,"9",0.308,"2",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",2006-03-07 09:00:00
10,12.611,"2",38.22,"2",28.97,"2",NA,"9",NA,"9",82.44,"2",NA,"9",5.637,"2",NA,"9",2.89,"2",0.16,"2",0.064,"2",1.425,"2",NA,"9",NA,"9",NA,"9",NA,"9",0.452,"2",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",2006-03-07 09:00:00
20,12.623,"2",38.225,"2",28.972,"2",NA,"9",NA,"9",81.98,"2",NA,"9",5.607,"2",NA,"9",3.018,"2",0.154,"2",0.071,"2",1.543,"2",NA,"9",NA,"9",NA,"9",NA,"9",0.392,"2",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",2006-03-07 09:00:00
30,12.739,"2",38.268,"2",28.982,"2",NA,"9",NA,"9",80.71,"2",NA,"9",5.531,"2",NA,"9",3.315,"2",0.142,"2",0.078,"2",1.841,"2",NA,"9",NA,"9",NA,"9",NA,"9",0.4,"2",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",2006-03-07 09:00:00
50,12.793,"2",38.293,"2",28.991,"2",NA,"9",NA,"9",78.58,"2",NA,"9",5.457,"21",NA,"9",3.423,"2",0.142,"2",0.098,"2",2.214,"2",27.9,"2",5.9,"2",1.48,"2",NA,"9",0.341,"2",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",2006-03-07 09:00:00
75,12.853,"2",38.324,"2",29.004,"2",NA,"9",NA,"9",77.82,"2",NA,"9",5.368,"2",NA,"9",3.58,"2",0.12,"2",0.099,"2",2.148,"2",NA,"9",NA,"9",NA,"9",NA,"9",0.344,"2",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",2006-03-07 09:00:00
1,12.704,"2",38.296,"2",29.01,"2",NA,"9",NA,"9",78.43,"2",NA,"9",5.583,"21",NA,"9",3.499,"2",0.16,"2",0.079,"2",2.363,"2",54.6,"2",9.9,"2",1.58,"2",NA,"9",0.33,"2",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",2006-03-14 09:00:00
10,12.698,"2",38.295,"2",29.011,"2",NA,"9",NA,"9",78.5,"2",NA,"9",5.587,"2",NA,"9",3.424,"2",0.154,"2",0.081,"2",2.332,"2",NA,"9",NA,"9",NA,"9",NA,"9",0.42,"2",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",2006-03-14 09:00:00
20,12.703,"2",38.296,"2",29.011,"2",NA,"9",NA,"9",78.6,"2",NA,"9",5.545,"2",NA,"9",3.636,"2",0.145,"2",0.081,"2",2.517,"2",NA,"9",NA,"9",NA,"9",NA,"9",0.395,"2",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",2006-03-14 09:00:00
30,12.695,"2",38.295,"2",29.012,"2",NA,"9",NA,"9",78.52,"2",NA,"9",5.52,"2",NA,"9",3.605,"2",0.136,"2",0.081,"2",2.394,"2",NA,"9",NA,"9",NA,"9",NA,"9",0.457,"2",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",2006-03-14 09:00:00
50,12.694,"2",38.294,"2",29.012,"2",NA,"9",NA,"9",78.77,"2",NA,"9",5.653,"21",NA,"9",3.397,"2",0.141,"2",0.079,"2",2.65,"2",NA,"1",NA,"1",1.67,"2",NA,"9",0.415,"2",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",2006-03-14 09:00:00
75,12.716,"2",38.299,"2",29.013,"2",NA,"9",NA,"9",78.77,"2",NA,"9",5.55,"2",NA,"9",3.396,"2",0.142,"2",0.078,"2",2.087,"2",NA,"9",NA,"9",NA,"9",NA,"9",0.432,"2",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",2006-03-14 09:00:00
1,12.508,"2",38.179,"2",28.959,"2",0.18,"2",NA,"9",84.85,"2",NA,"9",5.947,"21",NA,"9",1.2,"2",0.213,"2",0,"2",1.709,"2",NA,"1",NA,"1",1.81,"2",NA,"9",1.925,"2",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",2006-03-21 09:00:00
10,12.486,"2",38.179,"2",28.964,"2",0.217,"2",NA,"9",84.7,"2",NA,"9",5.998,"2",NA,"9",1.117,"2",0.229,"2",0,"2",1.385,"2",NA,"9",NA,"9",NA,"9",NA,"9",2.325,"2",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",2006-03-21 09:00:00
20,12.443,"2",38.175,"2",28.97,"2",0.205,"2",NA,"9",84.22,"2",NA,"9",5.953,"2",NA,"9",1.264,"2",0.244,"2",0,"2",1.583,"2",NA,"9",NA,"9",NA,"9",NA,"9",2.355,"2",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",2006-03-21 09:00:00
30,12.45,"2",38.18,"2",28.972,"2",0.213,"2",NA,"9",84.39,"2",NA,"9",5.924,"2",NA,"9",1.342,"2",0.247,"2",0,"2",1.642,"2",NA,"9",NA,"9",NA,"9",NA,"9",2.296,"2",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",2006-03-21 09:00:00
50,12.45,"2",38.185,"2",28.977,"2",0.187,"2",NA,"9",83.73,"2",NA,"9",5.857,"21",NA,"9",1.826,"2",0.277,"2",0.006,"2",1.724,"2",NA,"1",NA,"1",2,"2",NA,"9",1.599,"2",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",2006-03-21 09:00:00
75,12.522,"2",38.216,"2",28.988,"2",0.113,"2",NA,"9",82.26,"2",NA,"9",5.819,"2",NA,"9",1.723,"2",0.272,"2",0,"2",1.622,"2",NA,"9",NA,"9",NA,"9",NA,"9",1.325,"2",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",2006-03-21 09:00:00
1,12.785,"2",38.163,"2",28.89,"2",0.102,"2",NA,"9",86.91,"2",NA,"9",6.068,"21",NA,"9",NA,"1",NA,"1",NA,"1",NA,"1",NA,"9",20.7,"2",2.05,"2",NA,"9",1.126,"2",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",2006-03-30 09:00:00
10,12.648,"2",38.165,"2",28.92,"2",0.134,"2",NA,"9",85.21,"2",NA,"9",5.94,"2",NA,"9",NA,"1",NA,"1",NA,"1",NA,"1",NA,"9",NA,"9",NA,"9",NA,"9",1.466,"2",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",2006-03-30 09:00:00
20,12.598,"2",38.175,"2",28.938,"2",0.105,"2",NA,"9",83.5,"2",NA,"9",5.858,"2",NA,"9",NA,"1",NA,"1",NA,"1",NA,"1",NA,"9",NA,"9",NA,"9",NA,"9",1.303,"2",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",2006-03-30 09:00:00
30,12.571,"2",38.182,"2",28.95,"2",0.097,"2",NA,"9",82.69,"2",NA,"9",5.803,"2",NA,"9",NA,"1",NA,"1",NA,"1",NA,"1",NA,"9",NA,"9",NA,"9",NA,"9",1.185,"2",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",2006-03-30 09:00:00
50,12.593,"2",38.205,"2",28.964,"2",0.072,"2",NA,"9",81.45,"2",NA,"9",5.665,"21",NA,"9",NA,"1",NA,"1",NA,"1",NA,"1",113.7,"2",13.8,"2",5.85,"2",NA,"9",0.541,"2",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",2006-03-30 09:00:00
75,12.729,"2",38.281,"2",28.996,"2",NA,"9",NA,"9",79.39,"2",NA,"9",5.533,"2",NA,"9",NA,"1",NA,"1",NA,"1",NA,"1",NA,"9",NA,"9",NA,"9",NA,"9",0.444,"2",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",2006-03-30 09:00:00
1,13.449,"2",38.076,"2",28.685,"2",0.019,"2",NA,"9",88.57,"2",NA,"9",6.126,"21",NA,"9",NA,"1",NA,"1",NA,"1",NA,"1",NA,"9",NA,"9",4.18,"2",NA,"9",1.511,"2",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",2006-04-04 09:00:00
10,13.204,"2",38.092,"2",28.749,"2",0.064,"2",NA,"9",87.86,"2",NA,"9",6.068,"2",NA,"9",NA,"1",NA,"1",NA,"1",NA,"1",NA,"9",NA,"9",NA,"9",NA,"9",1.585,"2",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",2006-04-04 09:00:00
20,13.09,"2",38.104,"2",28.782,"2",0.097,"2",NA,"9",86.82,"2",NA,"9",6.015,"2",NA,"9",NA,"1",NA,"1",NA,"1",NA,"1",NA,"9",NA,"9",NA,"9",NA,"9",1.733,"2",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",2006-04-04 09:00:00
30,12.796,"2",38.132,"2",28.865,"2",0.08,"2",NA,"9",84.76,"2",NA,"9",5.915,"2",NA,"9",NA,"1",NA,"1",NA,"1",NA,"1",NA,"9",NA,"9",NA,"9",NA,"9",1.674,"2",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",2006-04-04 09:00:00
50,12.747,"2",38.145,"2",28.885,"2",0.073,"2",NA,"9",84.2,"2",NA,"9",5.835,"21",NA,"9",NA,"1",NA,"1",NA,"1",NA,"1",NA,"9",NA,"9",8.75,"2",NA,"9",1.2,"2",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",2006-04-04 09:00:00
75,12.637,"2",38.146,"2",28.909,"2",0.055,"2",NA,"9",82.75,"2",NA,"9",5.776,"2",NA,"9",NA,"1",NA,"1",NA,"1",NA,"1",NA,"9",NA,"9",NA,"9",NA,"9",0.889,"2",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",2006-04-04 09:00:00
1,14.17,"2",37.919,"2",28.408,"2",NA,"9",NA,"9",88.33,"2",NA,"9",6.023,"21",NA,"9",NA,"1",NA,"1",NA,"1",NA,"1",113,"2",22.7,"2",2.12,"2",8.26,"2",1.148,"2",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",2006-04-11 09:00:00
10,14.14,"2",37.991,"2",28.471,"2",NA,"9",NA,"9",88.7,"2",NA,"9",6.051,"2",NA,"9",NA,"1",NA,"1",NA,"1",NA,"1",NA,"9",NA,"9",NA,"9",NA,"9",1.288,"2",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",2006-04-11 09:00:00
20,13.275,"2",38.111,"2",28.749,"2",NA,"9",NA,"9",85.8,"2",NA,"9",5.978,"2",NA,"9",NA,"1",NA,"1",NA,"1",NA,"1",NA,"9",NA,"9",NA,"9",NA,"9",1.259,"2",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",2006-04-11 09:00:00
30,13.071,"2",38.153,"2",28.825,"2",NA,"9",NA,"9",84.28,"2",NA,"9",5.892,"2",NA,"9",NA,"1",NA,"1",NA,"1",NA,"1",NA,"9",NA,"9",NA,"9",NA,"9",1.2,"2",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",2006-04-11 09:00:00
50,12.959,"2",38.188,"2",28.875,"2",NA,"9",NA,"9",82.93,"2",NA,"9",5.84,"21",NA,"9",NA,"1",NA,"1",NA,"1",NA,"1",151.1,"2",24.6,"2",2.78,"2",8.24,"2",0.955,"2",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",2006-04-11 09:00:00
75,12.919,"2",38.195,"2",28.89,"2",NA,"9",NA,"9",83.01,"2",NA,"9",5.747,"2",NA,"9",NA,"1",NA,"1",NA,"1",NA,"1",NA,"9",NA,"9",NA,"9",NA,"9",0.511,"2",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",2006-04-11 09:00:00
1,14.526,"2",38.035,"2",28.42,"2",NA,"9",NA,"9",88.86,"2",NA,"9",6.114,"21",NA,"9",NA,"1",NA,"1",NA,"1",NA,"1",120.3,"2",24.3,"2",4.67,"2",NA,"9",0.563,"2",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",2006-04-18 09:00:00
10,13.883,"2",38.104,"2",28.614,"2",NA,"9",NA,"9",88.25,"2",NA,"9",6.058,"2",NA,"9",NA,"1",NA,"1",NA,"1",NA,"1",NA,"9",NA,"9",NA,"9",NA,"9",0.778,"2",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",2006-04-18 09:00:00
20,13.499,"2",38.142,"2",28.726,"2",NA,"9",NA,"9",86,"2",NA,"9",5.946,"2",NA,"9",NA,"1",NA,"1",NA,"1",NA,"1",NA,"9",NA,"9",NA,"9",NA,"9",1.288,"2",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",2006-04-18 09:00:00
30,13.439,"2",38.174,"2",28.763,"2",NA,"9",NA,"9",85.36,"2",NA,"9",5.918,"2",NA,"9",NA,"1",NA,"1",NA,"1",NA,"1",NA,"9",NA,"9",NA,"9",NA,"9",1.126,"2",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",2006-04-18 09:00:00
50,13.47,"2",38.197,"2",28.776,"2",NA,"9",NA,"9",84.81,"2",NA,"9",5.817,"21",NA,"9",NA,"1",NA,"1",NA,"1",NA,"1",88.2,"2",19.1,"2",2.76,"2",NA,"9",0.903,"2",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",2006-04-18 09:00:00
75,13.391,"2",38.194,"2",28.79,"2",NA,"9",NA,"9",84.79,"2",NA,"9",5.804,"2",NA,"9",NA,"1",NA,"1",NA,"1",NA,"1",NA,"9",NA,"9",NA,"9",NA,"9",0.8,"2",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",2006-04-18 09:00:00
1,15.377,"2",38.081,"2",28.264,"2",NA,"9",NA,"9",90.27,"2",NA,"9",6.012,"21",NA,"9",NA,"1",NA,"1",NA,"1",NA,"1",NA,"1",NA,"1",1.96,"2",NA,"9",0.592,"2",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",2006-04-25 09:00:00
10,14.85,"2",38.112,"2",28.408,"2",NA,"9",NA,"9",90.4,"2",NA,"9",6.042,"2",NA,"9",NA,"1",NA,"1",NA,"1",NA,"1",NA,"9",NA,"9",NA,"9",NA,"9",0.572,"2",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",2006-04-25 09:00:00
20,14.087,"2",38.146,"2",28.603,"2",NA,"9",NA,"9",89,"2",NA,"9",6.009,"2",NA,"9",NA,"1",NA,"1",NA,"1",NA,"1",NA,"9",NA,"9",NA,"9",NA,"9",0.674,"2",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",2006-04-25 09:00:00
30,13.784,"2",38.171,"2",28.688,"2",NA,"9",NA,"9",86.47,"2",NA,"9",5.894,"2",NA,"9",NA,"1",NA,"1",NA,"1",NA,"1",NA,"9",NA,"9",NA,"9",NA,"9",0.548,"2",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",2006-04-25 09:00:00
50,13.604,"2",38.188,"2",28.74,"2",NA,"9",NA,"9",84.49,"2",NA,"9",5.792,"21",NA,"9",NA,"1",NA,"1",NA,"1",NA,"1",NA,"9",NA,"9",2.97,"2",NA,"9",0.4,"2",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",2006-04-25 09:00:00
75,13.267,"2",38.23,"2",28.845,"2",NA,"9",NA,"9",82.72,"2",NA,"9",5.689,"2",NA,"9",NA,"1",NA,"1",NA,"1",NA,"1",NA,"9",NA,"9",NA,"9",NA,"9",0.11,"2",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",2006-04-25 09:00:00
1,16.401,"2",38.062,"2",28.01,"2",NA,"9",NA,"9",88.6,"2",NA,"9",5.768,"21",NA,"9",NA,"1",NA,"1",NA,"1",NA,"1",100.2,"2",9,"2",2.58,"2",8.24,"2",0.164,"2",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",2006-05-02 09:00:00
10,15.49,"2",38.1,"2",28.253,"2",NA,"9",NA,"9",88.12,"2",NA,"9",5.852,"2",NA,"9",NA,"1",NA,"1",NA,"1",NA,"1",NA,"9",NA,"9",NA,"9",NA,"9",0.256,"2",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",2006-05-02 09:00:00
20,14.975,"2",38.141,"2",28.403,"2",NA,"9",NA,"9",87.87,"2",NA,"9",5.9,"2",NA,"9",NA,"1",NA,"1",NA,"1",NA,"1",NA,"9",NA,"9",NA,"9",NA,"9",0.191,"2",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",2006-05-02 09:00:00
30,14.329,"2",38.193,"2",28.587,"2",NA,"9",NA,"9",86.42,"2",NA,"9",5.875,"2",NA,"9",NA,"1",NA,"1",NA,"1",NA,"1",NA,"9",NA,"9",NA,"9",NA,"9",0.255,"2",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",2006-05-02 09:00:00
50,13.846,"2",38.235,"2",28.724,"2",NA,"9",NA,"9",84.63,"2",NA,"9",5.812,"21",NA,"9",NA,"1",NA,"1",NA,"1",NA,"1",49.8,"2",9.6,"2",1.67,"2",8.28,"2",0.317,"2",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",2006-05-02 09:00:00
75,13.624,"2",38.259,"2",28.792,"2",NA,"9",NA,"9",83.1,"2",NA,"9",5.734,"2",NA,"9",NA,"1",NA,"1",NA,"1",NA,"1",NA,"9",NA,"9",NA,"9",NA,"9",0.323,"2",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",2006-05-02 09:00:00
1,17.033,"2",38.146,"2",27.923,"2",NA,"9",NA,"9",88.16,"2",NA,"9",5.811,"21",NA,"9",NA,"1",NA,"1",NA,"1",NA,"1",84.9,"2",10.9,"2",3.02,"2",8.23,"2",0.137,"2",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",2006-05-10 09:00:00
10,16.133,"2",38.173,"2",28.16,"2",NA,"9",NA,"9",87.47,"2",NA,"9",5.772,"2",NA,"9",NA,"1",NA,"1",NA,"1",NA,"1",NA,"9",NA,"9",NA,"9",NA,"9",0.286,"2",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",2006-05-10 09:00:00
20,14.839,"2",38.21,"2",28.487,"2",NA,"9",NA,"9",87.56,"2",NA,"9",5.917,"2",NA,"9",NA,"1",NA,"1",NA,"1",NA,"1",NA,"9",NA,"9",NA,"9",NA,"9",0.249,"2",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",2006-05-10 09:00:00
30,14.337,"2",38.199,"2",28.589,"2",NA,"9",NA,"9",86.48,"2",NA,"9",5.931,"2",NA,"9",NA,"1",NA,"1",NA,"1",NA,"1",NA,"9",NA,"9",NA,"9",NA,"9",0.268,"2",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",2006-05-10 09:00:00
50,13.939,"2",38.242,"2",28.71,"2",NA,"9",NA,"9",84.97,"2",NA,"9",5.811,"21",NA,"9",NA,"1",NA,"1",NA,"1",NA,"1",46.8,"2",9.1,"2",2.64,"2",8.28,"2",0.234,"2",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",2006-05-10 09:00:00
75,13.542,"2",38.261,"2",28.811,"2",NA,"9",NA,"9",83,"2",NA,"9",5.643,"2",NA,"9",NA,"1",NA,"1",NA,"1",NA,"1",NA,"9",NA,"9",NA,"9",NA,"9",0.23,"2",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",2006-05-10 09:00:00
1,18.093,"2",38.128,"2",27.647,"2",NA,"9",NA,"9",90.24,"2",NA,"9",5.785,"21",NA,"9",NA,"1",NA,"1",NA,"1",NA,"1",128.3,"2",18.9,"2",2.68,"2",8.1,"2",0.244,"2",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",2006-05-16 09:00:00
10,17.127,"2",38.138,"2",27.895,"2",NA,"9",NA,"9",89.88,"2",NA,"9",5.809,"2",NA,"9",NA,"1",NA,"1",NA,"1",NA,"1",NA,"9",NA,"9",NA,"9",NA,"9",0.289,"2",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",NA,"9",2006-05-16 09:00:00
